timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
2475036.0,-0.25648,-98.7907,0.30779,-0.05076,0.17409,0.06578,0.25728,-30.67636,0.29021,0.03155,0.12842,0.06619
2475041.0,0.20227,91.75103,0.29724,-0.04823,0.17297,0.04091,0.33238,15.01867,0.29442,0.03456,0.12802,0.11047
2475046.0,-0.37822,-116.09954,0.30534,-0.05153,0.17231,0.14305,0.15621,-35.23351,0.2806,0.03578,0.12689,0.0244
2475051.0,0.72433,220.51091,0.34724,-0.04377,0.17649,0.52465,1.0,168.75807,0.35254,0.04542,0.13473,1.0
2475056.0,0.53646,-37.57324,0.36616,-0.03797,0.17802,0.28779,0.57785,-84.43072,0.37507,0.05074,0.13616,0.33391
2475061.0,0.3684,-33.61306,0.36639,-0.03391,0.17786,0.13572,0.68637,21.70564,0.4062,0.0571,0.13876,0.47111
2475066.0,0.66881,60.08279,0.39663,-0.02688,0.18092,0.44731,0.63137,-11.00045,0.42872,0.06284,0.1406,0.39863
2475071.0,0.03435,-126.89285,0.3604,-0.02627,0.17915,0.00118,0.39809,-46.65612,0.42566,0.06619,0.1403,0.15848
2475076.0,1.0,193.13023,0.42436,-0.016,0.18768,1.0,0.82834,86.05031,0.46593,0.07382,0.14459,0.68615
2475081.0,0.78872,-42.25517,0.4608,-0.00796,0.19215,0.62209,0.502,-65.26824,0.46953,0.0781,0.14494,0.25201
2475086.0,0.51687,-54.37027,0.4664,-0.00271,0.19293,0.26716,0.54908,9.41485,0.47749,0.08281,0.14566,0.30148
2475091.0,0.68748,34.12129,0.48851,0.00419,0.19567,0.47263,0.439,-22.0147,0.47364,0.08637,0.14545,0.19272
2475096.0,0.09421,-118.65344,0.44908,0.00509,0.19379,0.00888,0.22348,-43.10549,0.44862,0.08774,0.14418,0.04994
2475101.0,0.80691,142.53992,0.48486,0.01311,0.19815,0.65111,0.51043,57.39073,0.4548,0.09197,0.14449,0.26054
2475106.0,0.11642,-138.0979,0.44802,0.01415,0.19628,0.01355,-0.18745,-139.57617,0.42807,0.08917,0.14381,0.03514
2475111.0,0.08061,-7.16202,0.41128,0.01481,0.19436,0.0065,0.06766,51.02151,0.39203,0.08896,0.14238,0.00458
2475116.0,0.13152,10.18097,0.3833,0.01598,0.19255,0.0173,-0.12588,-38.70744,0.36541,0.08681,0.14141,0.01585
2475121.0,-0.23801,-73.90471,0.36877,0.01344,0.19125,0.05665,-0.10568,4.04032,0.33944,0.08488,0.14035,0.01117
2475126.0,0.34566,116.73397,0.36646,0.01676,0.19042,0.11948,0.08295,37.72646,0.31379,0.08486,0.13895,0.00688
2475131.0,-0.13061,-95.25545,0.34288,0.01529,0.18873,0.01706,-0.02761,-22.11196,0.28517,0.08374,0.13769,0.00076
2475136.0,0.35866,97.85417,0.34446,0.01872,0.188,0.12863,0.53374,112.27016,0.31003,0.08824,0.13829,0.28488
2475141.0,0.46219,20.7064,0.35623,0.02315,0.18805,0.21362,0.35623,-35.50228,0.31465,0.09092,0.13761,0.1269
2475146.0,-0.11125,-114.68864,0.33173,0.02181,0.18634,0.01238,0.14751,-41.74379,0.29794,0.09149,0.13627,0.02176
2475151.0,0.54234,130.71872,0.35279,0.02702,0.18714,0.29413,0.33469,37.4352,0.30161,0.09392,0.13549,0.11202
2475156.0,-0.04076,-116.61934,0.32159,0.02634,0.18531,0.00166,0.16852,-33.23476,0.2883,0.09466,0.13419,0.0284
2475161.0,0.9385,195.8508,0.38328,0.03546,0.19161,0.88078,1.0,166.29694,0.35947,0.10372,0.14088,1.0
2475166.0,0.72765,-42.1702,0.41772,0.04238,0.19439,0.52947,0.58877,-82.24694,0.3824,0.10857,0.14177,0.34664
2475171.0,0.2054,-104.44997,0.39648,0.04401,0.19271,0.04219,0.38869,-40.01488,0.38303,0.11137,0.14113,0.15108
2475176.0,0.57359,73.63904,0.41419,0.04931,0.19353,0.32901,0.34467,-8.80382,0.37919,0.1137,0.14025,0.1188
2475181.0,-0.01662,-118.04237,0.37444,0.04865,0.19164,0.00028,0.14529,-39.87689,0.3558,0.11402,0.13886,0.02111
2475186.0,0.79302,161.92735,0.4163,0.05609,0.19515,0.62887,0.48106,67.15387,0.36833,0.11769,0.13879,0.23142
2475191.0,0.51185,-56.23238,0.42585,0.06065,0.19524,0.26199,0.09848,-76.51517,0.34134,0.1175,0.1374,0.0097
2475196.0,0.09343,-83.68388,0.39261,0.06098,0.19329,0.00873,0.05125,-9.44543,0.31233,0.11683,0.13607,0.00263
2475201.0,0.38918,59.14849,0.39227,0.06426,0.19242,0.15146,0.05599,0.94761,0.2867,0.11623,0.13475,0.00314
2475206.0,-0.01677,-81.18939,0.35472,0.06345,0.19056,0.00028,0.0515,-0.89865,0.26318,0.11558,0.13344,0.00265
2475211.0,0.87685,178.72308,0.40693,0.07158,0.19514,0.76886,0.4226,74.22041,0.27912,0.11865,0.13303,0.17859
2475216.0,0.41674,-92.02154,0.40791,0.07503,0.19435,0.17367,-0.04348,-93.21668,0.25556,0.11703,0.13196,0.00189
2475221.0,0.17356,-48.63455,0.38448,0.07602,0.1925,0.03012,0.08911,26.51858,0.23891,0.11675,0.13065,0.00794
2475226.0,0.3757,40.42686,0.3836,0.07902,0.19146,0.14115,0.06414,-4.99375,0.22144,0.11622,0.12937,0.00411
2475231.0,-0.19928,-114.99578,0.36517,0.07623,0.1903,0.03971,-0.06866,-26.55941,0.20616,0.11437,0.12841,0.00471
2475236.0,0.54689,149.23466,0.38334,0.08094,0.19057,0.29909,0.18906,51.54349,0.20445,0.11512,0.12718,0.03574
2475241.0,0.20434,-68.51138,0.36544,0.08217,0.18881,0.04175,0.23291,8.77055,0.2073,0.1163,0.12604,0.05425
2475246.0,0.31864,22.86066,0.36076,0.08454,0.18747,0.10153,0.51254,55.92591,0.23782,0.12026,0.12632,0.2627
2475251.0,0.33624,3.51955,0.35831,0.08706,0.18622,0.11306,0.23667,-55.17438,0.23771,0.12142,0.12519,0.05601
