timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
1973235.0,-0.80436,-104.55885,0.46153,-0.00231,0.192,0.647,-0.62256,-37.25063,0.46079,0.03083,0.14298,0.38758
1973240.0,-0.08601,143.6707,0.42398,-0.00315,0.19015,0.0074,-0.28089,68.33353,0.4428,0.02771,0.1425,0.0789
1973245.0,-0.33358,-49.51412,0.41494,-0.00645,0.18932,0.11128,-0.65734,-75.29119,0.46425,0.02086,0.14568,0.4321
1973250.0,-0.48001,-29.2851,0.42145,-0.01119,0.18962,0.23041,-0.48414,34.64099,0.46624,0.01581,0.14672,0.23439
1973255.0,-0.16553,62.895,0.39586,-0.01273,0.18796,0.0274,-0.44992,6.84335,0.46461,0.01116,0.14738,0.20243
1973260.0,-0.6263,-92.15286,0.4189,-0.01887,0.18977,0.39225,-0.56586,-23.18841,0.47473,0.00539,0.14917,0.3202
1973265.0,-0.07235,110.78851,0.38425,-0.0194,0.1879,0.00524,-0.32093,48.98728,0.45935,0.00212,0.14872,0.10299
1973270.0,-0.4688,-79.28867,0.3927,-0.0239,0.188,0.21977,-0.38316,-12.44645,0.45173,-0.00173,0.14869,0.14681
1973275.0,-0.22793,48.17363,0.37622,-0.02594,0.18653,0.05195,0.01736,80.1043,0.4083,-0.00154,0.14721,0.0003
1973280.0,-0.16146,13.2937,0.35475,-0.02729,0.18484,0.02607,-0.20235,-43.94287,0.3877,-0.00355,0.14613,0.04095
1973285.0,-0.62231,-92.16884,0.3815,-0.03324,0.18647,0.38726,-0.34412,-28.35403,0.38334,-0.00695,0.1458,0.11842
1973290.0,0.00834,126.12898,0.34419,-0.03283,0.18462,7e-05,-0.05444,57.9359,0.35045,-0.00743,0.14437,0.00296
1973295.0,-0.3964,-80.948,0.34941,-0.03646,0.18407,0.15713,-0.14488,-18.08677,0.3299,-0.0088,0.14311,0.02099
1973300.0,0.28511,136.30217,0.34298,-0.03325,0.18324,0.08129,0.59418,147.81133,0.35633,-0.00277,0.14524,0.35305
1973305.0,0.14793,-27.4361,0.32347,-0.03143,0.18173,0.02188,0.17702,-83.43179,0.33839,-0.00097,0.14411,0.03134
