timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
697396.0,-0.24193,-120.27013,0.3288,-0.01295,0.21314,0.05853,-0.38851,-50.38787,0.32942,-0.05532,0.21043,0.15094
697401.0,0.6807,184.52466,0.36399,-0.00601,0.21572,0.46335,0.42805,163.31125,0.33929,-0.05049,0.21062,0.18322
697406.0,0.65798,-4.54353,0.39339,0.00063,0.21789,0.43294,0.25749,-34.11137,0.33111,-0.04741,0.20944,0.0663
697411.0,-0.20828,-173.25224,0.37488,-0.00146,0.21614,0.04338,-0.19615,-90.72823,0.31761,-0.0489,0.20756,0.03848
697416.0,0.7109,183.83707,0.40848,0.00566,0.21895,0.50539,0.6002,159.2697,0.34587,-0.04241,0.20962,0.36024
697421.0,0.76075,9.96991,0.44371,0.01321,0.22235,0.57875,0.38314,-43.41216,0.3496,-0.03815,0.20929,0.14679
697426.0,0.18875,-114.40009,0.41821,0.01497,0.22043,0.03563,0.13569,-49.48879,0.32821,-0.03641,0.2075,0.01841
697431.0,0.7565,113.54927,0.45204,0.02238,0.22361,0.57229,0.76451,125.76455,0.37184,-0.0284,0.21171,0.58448
697436.0,0.87693,24.08601,0.49453,0.03093,0.22853,0.76901,0.62093,-28.71728,0.39675,-0.02191,0.21373,0.38555
697441.0,0.28976,-117.43362,0.47405,0.03352,0.2269,0.08396,0.2859,-67.0061,0.38566,-0.01883,0.21252,0.08174
697446.0,0.45989,34.02651,0.47264,0.03778,0.22642,0.2115,0.55311,53.44302,0.40241,-0.01311,0.2136,0.30593
697451.0,0.6112,30.26103,0.48649,0.04352,0.22737,0.37356,0.49092,-12.43797,0.41126,-0.00807,0.21395,0.241
697456.0,0.28237,-65.76513,0.46608,0.0459,0.22566,0.07974,0.38724,-20.73671,0.40886,-0.00412,0.21334,0.14995
697461.0,0.22054,-12.36629,0.44153,0.04765,0.2237,0.04864,0.42339,7.22973,0.41031,0.00016,0.213,0.17926
697466.0,0.47429,50.75016,0.4448,0.05192,0.22325,0.22495,0.40698,-3.28211,0.40998,0.00422,0.21249,0.16563
697471.0,0.00433,-93.99281,0.40076,0.05144,0.22104,2e-05,0.27513,-26.36889,0.39649,0.00693,0.21109,0.0757
697476.0,-0.10542,-21.94955,0.37122,0.04987,0.21907,0.01111,0.28943,2.85892,0.38578,0.00976,0.20976,0.08377
697481.0,0.26115,73.31413,0.36022,0.05199,0.21732,0.0682,0.28959,0.03294,0.37617,0.01256,0.20843,0.08386
697486.0,-0.18647,-89.52351,0.34284,0.0496,0.2157,0.03477,0.10929,-36.05951,0.34948,0.01352,0.20644,0.01195
697491.0,-0.50805,-64.31609,0.35936,0.04402,0.21659,0.25811,0.04171,-13.51648,0.3187,0.0138,0.20438,0.00174
697496.0,0.05821,113.25217,0.32925,0.04417,0.21443,0.00339,0.19484,30.62611,0.30632,0.01562,0.20266,0.03796
697501.0,-0.28982,-69.60659,0.3253,0.04083,0.21338,0.08399,-0.30442,-99.85347,0.30613,0.01241,0.20163,0.09267
697506.0,-0.59995,-62.02686,0.35277,0.03442,0.21527,0.35994,-0.35728,-10.57113,0.31124,0.00872,0.20096,0.12765
697511.0,-0.02212,115.56721,0.3197,0.03385,0.21314,0.00049,-0.06959,57.53789,0.28708,0.00793,0.19901,0.00484
