timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
1736290.0,0.06148,90.02794,0.32385,-0.08605,0.13205,0.00378,0.15603,22.40088,0.27306,-0.00718,0.09502,0.02435
1736295.0,-0.46163,-104.62209,0.33763,-0.0898,0.13211,0.2131,-0.07299,-45.80514,0.25305,-0.00784,0.09411,0.00533
1736300.0,0.42416,177.15753,0.34628,-0.08466,0.13338,0.17991,0.89344,193.28598,0.31709,0.00118,0.10113,0.79823
1736305.0,0.28833,-27.16544,0.34049,-0.08093,0.13341,0.08313,0.46107,-86.47283,0.33149,0.00578,0.10219,0.21259
1736310.0,-0.11798,-81.26244,0.31824,-0.0813,0.13209,0.01392,0.29639,-32.93702,0.32798,0.00868,0.102,0.08785
1736315.0,0.23234,70.06475,0.30965,-0.07817,0.13173,0.05398,0.35099,10.91991,0.33028,0.01211,0.10213,0.12319
1736320.0,-0.23968,-94.40395,0.30265,-0.07978,0.13067,0.05745,0.16891,-36.41602,0.31414,0.01367,0.10135,0.02853
1736325.0,0.55219,158.37379,0.32761,-0.07346,0.13328,0.30492,0.57655,81.52893,0.34038,0.0193,0.10344,0.33241
1736330.0,0.25879,-58.6797,0.32072,-0.07014,0.13302,0.06697,0.11866,-91.5778,0.31821,0.0203,0.1025,0.01408
1736335.0,-0.00313,-52.3849,0.28896,-0.06947,0.13174,1e-05,0.17277,10.82231,0.30367,0.02182,0.1017,0.02985
1736340.0,0.26333,53.29272,0.2864,-0.06614,0.13151,0.06934,0.1689,-0.77499,0.29019,0.02329,0.1009,0.02853
1736345.0,-0.07105,-66.87692,0.26487,-0.06619,0.13019,0.00505,0.14653,-4.47379,0.27582,0.02452,0.10004,0.02147
1736350.0,0.70343,154.89601,0.30872,-0.0585,0.13469,0.49481,0.5986,90.41411,0.3081,0.03026,0.10227,0.35832
1736355.0,0.39187,-62.31068,0.31704,-0.05399,0.13534,0.15357,0.17826,-84.06821,0.29512,0.03174,0.10146,0.03178
1736360.0,0.25679,-27.01605,0.31101,-0.05088,0.13493,0.06594,0.36652,37.6527,0.30226,0.03509,0.10154,0.13434
1736365.0,0.42254,33.14973,0.32217,-0.04615,0.13578,0.17854,0.26929,-19.4456,0.29896,0.03743,0.10107,0.07252
1736370.0,-0.0749,-99.42973,0.29744,-0.04644,0.13443,0.00561,0.09259,-35.31872,0.27833,0.03799,0.10008,0.00857
1736375.0,0.41345,97.67171,0.30904,-0.04184,0.13516,0.17094,0.26632,34.74485,0.27712,0.04027,0.09959,0.07093
1736380.0,-0.0838,-99.44993,0.28652,-0.04226,0.13382,0.00702,-0.33302,-119.86716,0.28271,0.03654,0.09996,0.1109
1736385.0,-0.1684,-16.92179,0.27471,-0.04352,0.13264,0.02836,-0.13166,40.27087,0.26761,0.03485,0.09924,0.01733
1736390.0,-0.02832,28.01729,0.25007,-0.04337,0.13131,0.0008,-0.2039,-14.44736,0.26124,0.03247,0.09881,0.04157
1736395.0,-0.62167,-118.6711,0.28723,-0.04915,0.13328,0.38648,-0.4715,-53.52105,0.28226,0.02743,0.10031,0.22232
1736400.0,-0.0004,124.25488,0.25854,-0.04866,0.13197,0.0,-0.12174,69.95384,0.26621,0.02594,0.09952,0.01482
1736405.0,-0.38104,-76.12918,0.27079,-0.05199,0.13173,0.1452,-0.56558,-88.76852,0.29615,0.02002,0.10196,0.31988
1736410.0,-0.28854,18.50167,0.27257,-0.05435,0.13096,0.08325,-0.19463,74.18861,0.286,0.01787,0.10139,0.03788
1736415.0,-0.13378,30.95127,0.25869,-0.05515,0.12972,0.0179,-0.25869,-12.8113,0.28327,0.01511,0.10113,0.06692
1736420.0,-0.57173,-87.58909,0.28999,-0.06031,0.13103,0.32687,-0.37688,-23.63871,0.29263,0.01119,0.10162,0.14204
1736425.0,0.04689,123.72343,0.26568,-0.05924,0.12984,0.0022,-0.07755,59.86615,0.27112,0.0103,0.10068,0.00601
1736430.0,-0.33851,-77.08056,0.27297,-0.06203,0.1293,0.11459,-0.14374,-13.23745,0.25838,0.00876,0.09991,0.02066
1736435.0,-0.03284,61.13363,0.24895,-0.06174,0.12802,0.00108,0.35494,99.73579,0.26804,0.01222,0.10008,0.12598
1736440.0,0.02334,11.2371,0.22639,-0.06089,0.12681,0.00054,0.11759,-47.47027,0.25299,0.01328,0.09919,0.01383
1736445.0,-0.43192,-91.0517,0.24695,-0.0646,0.12689,0.18655,-0.08421,-40.3598,0.23611,0.0123,0.09829,0.00709
1736450.0,0.10143,106.66827,0.23239,-0.06294,0.12589,0.01029,0.11233,39.30872,0.22374,0.0133,0.09741,0.01262
1736455.0,-0.50696,-121.67751,0.25985,-0.06738,0.12656,0.25701,-0.18962,-60.38972,0.22032,0.01127,0.09684,0.03595
1736460.0,0.25232,151.85648,0.2591,-0.06418,0.1263,0.06367,0.6592,169.76273,0.26421,0.01775,0.09998,0.43454
1736465.0,0.06123,-38.21746,0.23931,-0.06293,0.12519,0.00375,0.17288,-97.26301,0.25508,0.0193,0.09922,0.02989
1736470.0,-0.39875,-91.99619,0.25525,-0.06629,0.12505,0.159,-0.03607,-41.78943,0.23318,0.01875,0.09826,0.0013
1736475.0,-0.08453,62.84402,0.23818,-0.06647,0.1238,0.00714,-0.06003,-4.79373,0.21586,0.01796,0.09734,0.0036
1736480.0,-0.6011,-103.31476,0.27447,-0.07182,0.12536,0.36132,-0.3155,-51.09397,0.22583,0.01463,0.09745,0.09954
1736485.0,0.3159,183.40012,0.27862,-0.06794,0.12558,0.09979,0.64943,192.98759,0.26819,0.02097,0.10043,0.42176
1736490.0,0.33576,3.97317,0.28433,-0.0639,0.12592,0.11274,0.4208,-45.72587,0.28345,0.02497,0.10099,0.17708
1736495.0,-0.08216,-83.58546,0.26411,-0.06408,0.12467,0.00675,0.29837,-24.48772,0.28494,0.02771,0.10071,0.08902
1736500.0,0.19849,56.12985,0.25755,-0.06146,0.1241,0.0394,0.23703,-12.2667,0.28015,0.0298,0.10013,0.05618
1736505.0,-0.27767,-95.23051,0.25956,-0.06362,0.12331,0.0771,0.01926,-43.55463,0.25406,0.02969,0.09913,0.00037
1736510.0,0.60587,176.70622,0.29419,-0.05693,0.12647,0.36707,0.52058,100.26363,0.28071,0.0346,0.1005,0.271
1736515.0,0.37551,-46.07154,0.30232,-0.0526,0.12704,0.14101,0.13096,-77.92403,0.26574,0.03557,0.09959,0.01715
1736520.0,0.02423,-70.25629,0.27451,-0.05183,0.12583,0.00059,0.11059,-4.07277,0.25022,0.03632,0.09865,0.01223
1736525.0,0.29308,53.77052,0.27637,-0.04838,0.12574,0.08589,0.1114,0.16243,0.23634,0.03707,0.09772,0.01241
1736530.0,-0.26831,-112.27796,0.27557,-0.05058,0.12495,0.07199,-0.12329,-46.93851,0.22504,0.03546,0.09699,0.0152
1736535.0,0.54246,162.15456,0.30225,-0.04465,0.12715,0.29426,0.3648,97.61689,0.23901,0.03876,0.09709,0.13308
1736540.0,0.24472,-59.54777,0.2965,-0.04176,0.1267,0.05989,-0.12442,-97.84414,0.22755,0.03713,0.09638,0.01548
1736545.0,-0.09398,-67.73989,0.27625,-0.04228,0.12546,0.00883,-0.16037,-7.18827,0.22083,0.03515,0.0958,0.02572
1736550.0,0.18767,56.32894,0.26739,-0.03998,0.12472,0.03522,-0.13018,6.03677,0.21177,0.0335,0.0951,0.01695
1736555.0,-0.14524,-66.58238,0.25518,-0.04103,0.12358,0.0211,-0.12226,1.58383,0.20282,0.03194,0.09439,0.01495
1736560.0,0.58036,145.1214,0.28769,-0.03482,0.12613,0.33682,0.25177,74.8055,0.20771,0.03414,0.09392,0.06339
1736565.0,0.49633,-16.80626,0.30856,-0.02951,0.12764,0.24635,-0.00905,-52.16203,0.18785,0.03371,0.093,8e-05
1736570.0,0.20161,-58.94393,0.29786,-0.0272,0.12688,0.04065,0.0149,4.78946,0.17055,0.03352,0.09207,0.00022
1736575.0,0.45053,49.78294,0.31313,-0.02242,0.12785,0.20297,0.02608,2.23637,0.1561,0.03344,0.09115,0.00068
1736580.0,-0.20598,-131.30217,0.30242,-0.02426,0.1269,0.04243,-0.31598,-68.41201,0.17209,0.02995,0.09144,0.09984
1736585.0,0.52647,146.49063,0.32482,-0.01875,0.12861,0.27717,0.08001,79.19671,0.16288,0.03045,0.09055,0.0064
1736590.0,0.22702,-59.88882,0.31504,-0.01629,0.12791,0.05154,-0.38006,-92.01425,0.1846,0.02635,0.0913,0.14445
1736595.0,-0.11355,-68.11417,0.29489,-0.01726,0.12673,0.01289,-0.34458,7.09741,0.2006,0.02264,0.09173,0.11873
1736600.0,0.09605,41.91989,0.27501,-0.01613,0.12559,0.00923,-0.36599,-4.28218,0.21714,0.01875,0.09229,0.13395
1736605.0,-0.45067,-109.34516,0.29257,-0.02048,0.12618,0.20311,-0.59239,-45.27962,0.25466,0.01264,0.09503,0.35092
