timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
2658859.0,-0.15098,-113.16735,0.26964,-0.08879,0.15838,0.0228,0.20373,-48.50117,0.28228,-0.08784,0.1221,0.04151
2658864.0,0.2549,81.17585,0.26817,-0.08535,0.15795,0.06497,0.22213,3.67926,0.27627,-0.08474,0.12182,0.04934
2658869.0,-0.2942,-109.81992,0.27077,-0.08744,0.1568,0.08655,0.00333,-43.75941,0.24897,-0.08386,0.12068,1e-05
2658874.0,0.62473,183.78664,0.30617,-0.08032,0.1602,0.39029,0.95557,190.44745,0.31963,-0.07346,0.13006,0.91311
2658879.0,0.36618,-51.70946,0.31217,-0.07586,0.16056,0.13409,0.40774,-109.56541,0.32844,-0.06865,0.13103,0.16625
2658884.0,-0.03062,-79.36024,0.28401,-0.0754,0.15897,0.00094,0.27254,-27.04094,0.32285,-0.06524,0.13086,0.07428
2658889.0,0.27928,61.97854,0.28354,-0.07186,0.15861,0.078,0.206,-13.3064,0.31117,-0.06253,0.13027,0.04244
2658894.0,-0.35773,-127.40221,0.29096,-0.07472,0.15783,0.12797,-0.04316,-49.83312,0.28437,-0.06233,0.12898,0.00186
2658899.0,0.48638,168.82268,0.3105,-0.0691,0.15934,0.23656,0.33305,75.2431,0.28924,-0.05838,0.12922,0.11093
2658904.0,0.24163,-48.9502,0.30361,-0.066,0.15869,0.05838,-0.14949,-96.50897,0.27526,-0.05929,0.12801,0.02235
2658909.0,-0.06003,-60.33117,0.27926,-0.06594,0.1571,0.0036,-0.19523,-9.14792,0.26726,-0.06065,0.12691,0.03811
2658914.0,0.17006,46.01708,0.26834,-0.06358,0.15608,0.02892,-0.33318,-27.59,0.27385,-0.06337,0.12637,0.11101
2658919.0,-0.54032,-142.07468,0.29553,-0.06834,0.15674,0.29194,-0.646,-62.56417,0.31107,-0.0692,0.12843,0.41732
2658924.0,0.24207,156.47789,0.29019,-0.06524,0.15612,0.0586,-0.3245,64.30072,0.31241,-0.07175,0.12778,0.1053
2658929.0,-0.1433,-77.07378,0.2755,-0.06602,0.15462,0.02053,-0.84101,-103.30278,0.36527,-0.07945,0.13231,0.7073
2658934.0,-0.32018,-35.37595,0.27997,-0.06856,0.15371,0.10251,-0.64115,39.97264,0.39286,-0.08506,0.13408,0.41107
2658939.0,-0.0607,51.89587,0.25804,-0.06848,0.15217,0.00368,-0.63595,1.03896,0.41717,-0.09057,0.13571,0.40444
2658944.0,-0.58007,-103.87491,0.29024,-0.0736,0.15321,0.33648,-0.76145,-25.09855,0.45159,-0.09728,0.13876,0.5798
2658949.0,0.20931,157.87604,0.28215,-0.07077,0.15247,0.04381,-0.37735,76.81889,0.44417,-0.10008,0.13814,0.14239
2658954.0,-0.17251,-76.36296,0.27118,-0.07179,0.15104,0.02976,-0.84,-92.53032,0.48375,-0.10748,0.14213,0.70561
2658959.0,-0.17866,-1.23133,0.26193,-0.07286,0.14964,0.03192,-0.48425,71.15137,0.4838,-0.11125,0.1421,0.23449
2658964.0,-0.01679,32.37418,0.23742,-0.0723,0.14818,0.00028,-0.56941,-17.03267,0.49236,-0.11583,0.14274,0.32423
2658969.0,-0.54151,-104.94285,0.26783,-0.07699,0.14886,0.29323,-0.69957,-26.03288,0.51308,-0.12167,0.14465,0.4894
2658974.0,0.16253,140.80763,0.2573,-0.07459,0.14793,0.02642,-0.34847,70.22002,0.49662,-0.12394,0.14371,0.12143
2658979.0,-0.29807,-92.12141,0.26138,-0.07683,0.14694,0.08885,-0.37901,-6.10797,0.48486,-0.12649,0.14291,0.14365
2658984.0,-0.12226,35.1627,0.24746,-0.07728,0.14549,0.01495,-0.01006,73.79018,0.43738,-0.12532,0.14161,0.0001
2658989.0,0.03466,31.3847,0.22618,-0.07616,0.14416,0.0012,-0.19144,-36.27572,0.41279,-0.12598,0.14024,0.03665
2658994.0,-0.49619,-106.17018,0.25318,-0.08036,0.14445,0.2462,-0.31505,-24.72262,0.40302,-0.12787,0.13918,0.09926
2658999.0,0.20527,140.29108,0.24839,-0.07751,0.1438,0.04213,-0.05021,52.96841,0.36773,-0.1271,0.13785,0.00252
2659004.0,-0.42827,-126.70718,0.26638,-0.08101,0.14357,0.18341,-0.31198,-52.35363,0.36216,-0.12895,0.13681,0.09733
2659009.0,0.01477,88.6073,0.24122,-0.08006,0.14222,0.00022,0.28125,118.64581,0.35407,-0.12484,0.13709,0.0791
2659014.0,-0.01018,-4.98944,0.21811,-0.07936,0.14085,0.0001,-0.03841,-63.93131,0.3225,-0.12398,0.13579,0.00148
2659019.0,-0.53676,-105.31682,0.24998,-0.08393,0.14149,0.28812,-0.2251,-37.33842,0.31276,-0.12499,0.13453,0.05067
2659024.0,0.08738,124.8032,0.23372,-0.08222,0.14036,0.00763,-0.04583,35.84671,0.28607,-0.1242,0.13325,0.0021
2659029.0,-0.44987,-107.4502,0.25533,-0.0859,0.14028,0.20239,-0.23163,-37.16005,0.28063,-0.12527,0.13203,0.05365
2659034.0,0.5025,190.47443,0.28005,-0.08001,0.14227,0.2525,0.81539,209.40356,0.3341,-0.11587,0.13938,0.66486
2659039.0,0.42496,-15.50857,0.29454,-0.07496,0.14335,0.18059,0.43675,-75.72653,0.34437,-0.11034,0.14098,0.19075
2659044.0,-0.06594,-98.17957,0.27168,-0.07487,0.14192,0.00435,0.27414,-32.5233,0.33734,-0.1065,0.14102,0.07515
2659049.0,0.4237,97.92845,0.28688,-0.06989,0.14294,0.17952,0.36812,18.79663,0.34042,-0.10175,0.14182,0.13551
