timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
3697151.0,0.03582,-32.06714,0.34911,0.02763,0.17724,0.00128,-0.29396,-55.10951,0.24585,0.01044,0.11775,0.08641
3697156.0,-0.57937,-123.03848,0.37214,0.02156,0.17907,0.33567,-0.35527,-12.26185,0.25679,0.00679,0.11788,0.12622
3697161.0,0.10072,136.0172,0.345,0.02235,0.17735,0.01014,-0.25213,20.62741,0.25633,0.0042,0.11736,0.06357
3697166.0,-0.42713,-105.56918,0.35321,0.01786,0.17755,0.18244,-0.69459,-88.49203,0.30015,-0.00279,0.12097,0.48246
3697171.0,-0.70836,-56.24635,0.38873,0.01059,0.18095,0.50177,-0.53387,32.14446,0.32352,-0.0081,0.12253,0.28502
3697176.0,-0.3908,63.51281,0.38893,0.00658,0.18071,0.15272,-0.60273,-13.7715,0.35144,-0.01405,0.12477,0.36328
3697181.0,-0.95921,-113.68179,0.44596,-0.00308,0.18805,0.92007,-0.62832,-5.11793,0.37913,-0.02019,0.12722,0.39478
3697186.0,0.23962,239.76498,0.42533,-0.00065,0.18675,0.05742,0.32792,191.24864,0.37401,-0.01671,0.12713,0.10753
3697191.0,0.26623,5.32116,0.40942,0.00202,0.18558,0.07088,0.09148,-47.28951,0.34576,-0.01563,0.12598,0.00837
3697196.0,-0.46878,-147.00076,0.41535,-0.00269,0.18589,0.21975,-0.11244,-40.78253,0.32243,-0.01659,0.12481,0.01264
3697201.0,0.39384,172.52386,0.4132,0.00128,0.18558,0.15511,0.08563,39.61352,0.29875,-0.01557,0.12366,0.00733
3697206.0,0.02397,-73.9738,0.37428,0.0015,0.18372,0.00057,-0.31843,-80.81162,0.30071,-0.0186,0.12333,0.10139
3697211.0,-0.40089,-84.97164,0.37694,-0.00252,0.18347,0.16071,-0.25588,12.51011,0.29623,-0.02097,0.12265,0.06547
3697216.0,0.07557,95.29065,0.3468,-0.00174,0.1817,0.00571,-0.2352,4.13451,0.29013,-0.02312,0.12187,0.05532
3697221.0,-0.45003,-105.12034,0.35713,-0.00622,0.18185,0.20253,-0.24059,-1.07737,0.28517,-0.02529,0.12111,0.05788
3697226.0,0.03256,96.51916,0.32467,-0.00584,0.18005,0.00106,0.2616,100.43841,0.28282,-0.02242,0.12071,0.06844
3697231.0,0.17752,28.99255,0.30995,-0.004,0.17858,0.03151,0.09176,-33.96804,0.26371,-0.02128,0.11963,0.00842
3697236.0,-0.35968,-107.44163,0.31493,-0.00756,0.17803,0.12937,0.05072,-8.20921,0.24241,-0.02056,0.11848,0.00257
3697241.0,0.68533,209.00322,0.35197,-0.00063,0.18096,0.46968,0.35148,60.15189,0.25332,-0.01684,0.11866,0.12354
3697246.0,0.37801,-61.46373,0.35457,0.00316,0.18055,0.14289,-0.02315,-74.92496,0.2303,-0.0169,0.11747,0.00054
