timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
2402316.0,0.33931,55.99057,0.36261,0.03403,0.18381,0.11513,0.05643,-5.01639,0.20285,0.09261,0.09852,0.00318
2402321.0,-0.46539,-160.94026,0.37289,0.02904,0.18442,0.21658,-0.16626,-44.53901,0.19919,0.09002,0.09819,0.02764
2402326.0,0.5047,194.01735,0.38607,0.03379,0.18479,0.25472,0.18458,70.16843,0.19773,0.09097,0.09729,0.03407
2402331.0,0.31431,-38.07787,0.37889,0.0366,0.18371,0.09879,-0.0992,-56.7567,0.18787,0.08907,0.09668,0.00984
2402336.0,0.24977,-12.90799,0.36598,0.03873,0.18232,0.06239,0.20499,60.8382,0.18959,0.09023,0.09584,0.04202
2402341.0,0.40321,30.6872,0.3697,0.04237,0.1818,0.16258,0.09335,-22.32731,0.17996,0.09026,0.09488,0.00871
2402346.0,-0.30569,-141.77937,0.3633,0.03889,0.18117,0.09345,-0.06115,-30.89984,0.16808,0.08874,0.09416,0.00374
2402351.0,0.54247,169.6319,0.38122,0.04393,0.18184,0.29427,0.20579,53.38823,0.17185,0.08991,0.09335,0.04235
2402356.0,-0.07667,-123.82789,0.35076,0.04272,0.18017,0.00588,0.15596,-9.96711,0.17026,0.09057,0.09246,0.02432
2402361.0,0.42949,101.2319,0.35864,0.04659,0.17983,0.18446,0.66553,101.91499,0.21979,0.09632,0.09478,0.44293
2402366.0,0.45699,5.50044,0.36847,0.0507,0.17968,0.20884,0.38535,-56.03704,0.23634,0.09921,0.09465,0.14849
2402371.0,-0.26046,-143.4904,0.35767,0.04758,0.17884,0.06784,0.15325,-46.41929,0.22804,0.09975,0.09373,0.02349
2402376.0,0.47774,147.64049,0.36968,0.05189,0.17886,0.22824,0.32281,33.91291,0.23751,0.10198,0.09328,0.10421
2402381.0,-0.13681,-122.91005,0.34639,0.05,0.17742,0.01872,0.21429,-21.70529,0.23519,0.10311,0.09247,0.04592
2402386.0,0.80053,187.46756,0.3918,0.0575,0.18117,0.64085,1.0,157.14252,0.31167,0.11208,0.09943,1.0
2402391.0,0.5743,-45.24521,0.41005,0.06267,0.18198,0.32982,0.53789,-92.42134,0.33429,0.11633,0.10021,0.28933
2402396.0,-0.37141,-189.1432,0.40619,0.05833,0.182,0.13795,0.1871,-70.15819,0.31957,0.11704,0.09926,0.03501
2402401.0,0.16676,107.63479,0.38225,0.05942,0.1803,0.02781,0.24794,12.16806,0.31241,0.11835,0.09843,0.06148
2402406.0,-0.62908,-159.16891,0.40693,0.05253,0.18314,0.39575,-0.04332,-58.25231,0.2855,0.11673,0.09771,0.00188
2402411.0,0.57619,241.0536,0.42386,0.05777,0.184,0.33199,0.82995,174.65297,0.33995,0.12387,0.10172,0.68881
2402416.0,0.26724,-61.78942,0.40819,0.05986,0.18259,0.07142,0.35485,-95.01894,0.34144,0.12618,0.10122,0.12592
2402421.0,-0.11503,-76.4533,0.37888,0.05811,0.18106,0.01323,0.34155,-2.66114,0.34145,0.12833,0.10066,0.11665
2402426.0,0.50282,123.56951,0.39127,0.06256,0.18119,0.25283,0.41293,14.27684,0.3486,0.13118,0.10045,0.17051
2402431.0,-0.22548,-145.65977,0.37469,0.05968,0.18019,0.05084,0.21805,-38.97643,0.33554,0.13204,0.09952,0.04754
2402436.0,0.93782,232.65953,0.43101,0.06846,0.18595,0.8795,0.66674,89.73784,0.36866,0.13739,0.10133,0.44454
2402441.0,0.58763,-70.03777,0.44667,0.07365,0.18673,0.34531,0.25044,-83.25909,0.35684,0.13852,0.10044,0.06272
2402446.0,0.16801,-83.92355,0.4188,0.0746,0.18495,0.02823,0.24665,-0.75858,0.34582,0.1396,0.09955,0.06084
2402451.0,0.5411,74.61829,0.43103,0.07926,0.18523,0.29279,0.2249,-4.3494,0.33373,0.14046,0.09862,0.05058
2402456.0,-0.19505,-147.23065,0.40743,0.07652,0.18412,0.03804,0.04845,-35.2901,0.3052,0.13954,0.09772,0.00235
2402461.0,0.85886,210.78142,0.45258,0.08434,0.18827,0.73763,0.48635,87.58038,0.32332,0.143,0.09792,0.23654
2402466.0,0.40771,-90.23001,0.44809,0.08758,0.18742,0.16622,0.01441,-94.38839,0.29242,0.14172,0.09711,0.00021
