timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
4869763.0,-2e-05,-0.46874,0.00164,0.00132,0.00116,0.0,-0.00491,-1.40323,0.00555,0.0121,0.00122,2e-05
4869768.0,-0.00113,-0.22255,0.00159,0.0013,0.00115,0.0,-0.00159,0.66336,0.00516,0.01196,0.00121,0.0
4869773.0,0.00032,0.29074,0.00147,0.00129,0.00114,0.0,-0.00358,-0.39811,0.005,0.0118,0.0012,1e-05
4869778.0,-0.00279,-0.62143,0.0016,0.00125,0.00113,1e-05,-0.0019,0.33677,0.00469,0.01167,0.00119,0.0
4869783.0,0.00228,1.01271,0.00167,0.00126,0.00112,1e-05,-2e-05,0.37436,0.00422,0.01155,0.00117,0.0
4869788.0,0.00043,-0.37057,0.00154,0.00125,0.00111,0.0,-0.00604,-1.2026,0.0044,0.01137,0.00117,4e-05
4869793.0,-0.00123,-0.33059,0.00151,0.00122,0.0011,0.0,-0.00175,0.85816,0.00414,0.01124,0.00116,0.0
4869798.0,0.00073,0.39173,0.00143,0.00122,0.00109,0.0,-0.00293,-0.23767,0.00402,0.0111,0.00115,1e-05
4869803.0,-0.00243,-0.63174,0.00153,0.00118,0.00107,1e-05,-0.00211,0.16495,0.00383,0.01097,0.00114,0.0
4869808.0,0.0031,1.10551,0.00169,0.0012,0.00106,1e-05,0.00058,0.53802,0.0035,0.01086,0.00113,0.0
4869813.0,0.00164,-0.29114,0.00168,0.0012,0.00105,0.0,-0.00472,-1.0606,0.00362,0.01071,0.00112,2e-05
4869818.0,-0.00113,-0.55471,0.00163,0.00118,0.00104,0.0,-0.00211,0.52212,0.00347,0.01058,0.00111,0.0
4869823.0,0.00131,0.48842,0.0016,0.00118,0.00103,0.0,-0.00328,-0.2336,0.00345,0.01044,0.0011,1e-05
4869828.0,-0.00192,-0.64641,0.00163,0.00115,0.00102,0.0,-0.0024,0.17502,0.00335,0.01031,0.00109,1e-05
4869833.0,0.00356,1.09651,0.00182,0.00118,0.00101,1e-05,0.01002,2.48535,0.00402,0.01031,0.00108,0.0001
4869838.0,0.00304,-0.10557,0.00194,0.00119,0.001,1e-05,0.00524,-0.95556,0.00414,0.01026,0.00107,3e-05
4869843.0,-0.00039,-0.68568,0.00179,0.00118,0.00099,0.0,0.00437,-0.17409,0.00416,0.0102,0.00106,2e-05
4869848.0,0.00295,0.66955,0.00191,0.0012,0.00098,1e-05,0.00324,-0.22712,0.00407,0.01013,0.00105,1e-05
4869853.0,-0.00047,-0.68506,0.00176,0.00118,0.00097,0.0,0.0042,0.19139,0.00408,0.01007,0.00104,2e-05
4869858.0,0.00289,0.6714,0.00187,0.0012,0.00096,1e-05,0.01278,1.71722,0.00495,0.0101,0.00103,0.00016
4869863.0,0.00242,-0.09255,0.00193,0.00121,0.00095,1e-05,0.00605,-1.3471,0.00506,0.01006,0.00102,4e-05
4869868.0,-0.00145,-0.77417,0.00188,0.00118,0.00094,0.0,0.00427,-0.35434,0.00498,0.01,0.00101,2e-05
4869873.0,0.00202,0.69282,0.00189,0.00119,0.00093,0.0,0.00393,-0.06929,0.00488,0.00994,0.001,2e-05
4869878.0,-0.00083,-0.5685,0.00179,0.00117,0.00092,0.0,0.00475,0.16531,0.00486,0.00989,0.00099,2e-05
4869883.0,-0.00039,0.08643,0.00165,0.00116,0.00092,0.0,0.00857,0.76263,0.00524,0.00988,0.00098,7e-05
4869888.0,0.00049,0.1761,0.00153,0.00115,0.00091,0.0,0.00382,-0.95011,0.00509,0.00981,0.00097,1e-05
4869893.0,-0.00269,-0.63492,0.00165,0.00111,0.0009,1e-05,0.00467,0.17012,0.00505,0.00976,0.00096,2e-05
4869898.0,0.00191,0.91975,0.00167,0.00112,0.00089,0.0,0.00501,0.06862,0.00505,0.00972,0.00095,3e-05
4869903.0,7e-05,-0.36905,0.00151,0.00111,0.00088,0.0,-0.00167,-1.33699,0.00471,0.0096,0.00094,0.0
4869908.0,-0.00108,-0.23003,0.00147,0.00109,0.00087,0.0,0.00128,0.59144,0.00437,0.00952,0.00093,0.0
4869913.0,0.00087,0.39014,0.00141,0.00108,0.00086,0.0,-0.00031,-0.31928,0.00396,0.00942,0.00092,0.0
4869918.0,-0.00236,-0.64453,0.0015,0.00105,0.00085,1e-05,0.00098,0.2586,0.00366,0.00934,0.00092,0.0
4869923.0,0.00271,1.01412,0.00163,0.00107,0.00085,1e-05,0.00251,0.30547,0.00355,0.00927,0.00091,1e-05
4869928.0,0.00078,-0.38735,0.00154,0.00106,0.00084,0.0,-0.00474,-1.44922,0.00367,0.00913,0.0009,2e-05
