timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
2577482.0,-0.00217,-0.48587,0.00176,0.0004,2e-05,0.0,-0.00234,-0.88854,0.0027,0.00201,2e-05,1e-05
2577487.0,0.00385,1.20518,0.00197,0.00044,2e-05,1e-05,0.00585,1.63876,0.00302,0.00205,2e-05,3e-05
2577492.0,0.00048,-0.67403,0.00182,0.00044,2e-05,0.0,0.00367,-0.43632,0.00308,0.00207,2e-05,1e-05
2577497.0,0.00513,0.92918,0.00215,0.00048,2e-05,3e-05,0.00664,0.59406,0.00344,0.00211,2e-05,4e-05
2577502.0,0.00107,-0.81282,0.00204,0.00049,2e-05,0.0,0.00373,-0.582,0.00347,0.00213,2e-05,1e-05
2577507.0,0.00401,0.58797,0.00224,0.00052,2e-05,2e-05,0.0048,0.21257,0.0036,0.00215,2e-05,2e-05
2577512.0,6e-05,-0.79012,0.00202,0.00052,1e-05,0.0,0.00238,-0.48379,0.00348,0.00216,2e-05,1e-05
2577517.0,0.00146,0.28111,0.00196,0.00053,1e-05,0.0,0.00199,-0.07801,0.00333,0.00216,2e-05,0.0
2577522.0,-0.00112,-0.51669,0.00188,0.00051,1e-05,0.0,0.00053,-0.29177,0.00305,0.00214,2e-05,0.0
2577527.0,-0.00123,-0.02204,0.00182,0.00049,1e-05,0.0,-0.00156,-0.41792,0.0029,0.0021,2e-05,0.0
2577532.0,-0.00023,0.19998,0.00166,0.00049,1e-05,0.0,0.00116,0.54465,0.00273,0.00209,2e-05,0.0
2577537.0,-0.00263,-0.48013,0.00176,0.00046,1e-05,1e-05,-0.00323,-0.87814,0.00278,0.00204,2e-05,1e-05
2577542.0,0.00456,1.43904,0.00204,0.0005,1e-05,2e-05,0.00272,1.19,0.00277,0.00205,2e-05,1e-05
2577547.0,0.00054,-0.80482,0.00189,0.0005,1e-05,0.0,0.00052,-0.44087,0.00255,0.00203,2e-05,0.0
2577552.0,0.00519,0.93088,0.00222,0.00054,1e-05,3e-05,0.00383,0.66232,0.00267,0.00205,2e-05,1e-05
