timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
6780191.0,0.2103,-5.91881,0.16185,-0.00509,0.03486,0.04422,0.28392,-11.11509,0.27655,0.11794,0.03295,0.08061
6780196.0,0.03801,-34.45718,0.14946,-0.00466,0.03453,0.00144,-0.01506,-59.79682,0.2504,0.11661,0.03279,0.00023
6780201.0,0.18238,28.87335,0.15276,-0.00279,0.03453,0.03326,0.22508,48.02758,0.24787,0.1177,0.03258,0.05066
6780206.0,0.15532,-5.41106,0.15301,-0.00121,0.03443,0.02413,0.16614,-11.78736,0.2397,0.11818,0.03228,0.0276
6780211.0,0.10857,-9.35133,0.14857,-0.00011,0.0342,0.01179,0.09026,-15.17635,0.22475,0.1179,0.03196,0.00815
6780216.0,-0.04446,-30.6061,0.13816,-0.00056,0.03388,0.00198,-0.1566,-49.37142,0.21794,0.11516,0.03238,0.02452
6780221.0,0.12021,32.93404,0.13636,0.00065,0.03368,0.01445,0.10728,52.77643,0.20687,0.11508,0.03206,0.01151
6780226.0,0.12165,0.28856,0.13489,0.00186,0.03349,0.0148,0.11148,0.83936,0.19733,0.11504,0.03174,0.01243
6780231.0,0.09948,-4.43433,0.13135,0.00284,0.03325,0.0099,0.06509,-9.27836,0.18411,0.11454,0.03144,0.00424
6780236.0,-0.03512,-26.91908,0.12173,0.00246,0.03293,0.00123,-0.16687,-46.3912,0.18238,0.11173,0.03191,0.02784
6780241.0,0.13265,33.55369,0.12282,0.00376,0.03277,0.0176,0.11311,55.99499,0.17546,0.11174,0.03159,0.01279
6780246.0,0.1505,3.56967,0.12559,0.00523,0.03265,0.02265,0.13212,3.80258,0.17112,0.11195,0.03128,0.01746
6780251.0,0.13263,-3.57451,0.12629,0.0065,0.03248,0.01759,0.10504,-5.4166,0.16451,0.11188,0.03096,0.01103
6780256.0,-0.02508,-31.54169,0.11617,0.00619,0.03217,0.00063,-0.16535,-54.0767,0.1646,0.1091,0.03141,0.02734
6780261.0,0.13044,31.10508,0.1176,0.00743,0.032,0.01702,0.08655,50.37864,0.15679,0.10888,0.0311,0.00749
6780266.0,0.11821,-2.44745,0.11766,0.00854,0.0318,0.01397,0.07026,-3.25696,0.14814,0.10849,0.0308,0.00494
6780271.0,0.09073,-5.49462,0.11497,0.00936,0.03155,0.00823,0.01854,-10.34359,0.13518,0.10759,0.03057,0.00034
6780276.0,-0.09635,-37.41683,0.1131,0.0083,0.03134,0.00928,-0.1451,-32.72799,0.13617,0.10507,0.03089,0.02105
6780281.0,0.05545,30.36001,0.10734,0.00877,0.03105,0.00307,0.17615,64.24969,0.14017,0.10578,0.03063,0.03103
6780286.0,0.01824,-7.44082,0.09843,0.00887,0.03074,0.00033,0.14178,-6.87517,0.14033,0.10614,0.03034,0.0201
6780291.0,-0.02732,-9.11185,0.09132,0.00851,0.03045,0.00075,0.08877,-10.60233,0.13517,0.10596,0.03004,0.00788
6780296.0,-0.20766,-36.06905,0.10295,0.00634,0.0306,0.04312,-0.09613,-36.97974,0.13127,0.10394,0.03014,0.00924
6780301.0,-0.03179,35.17498,0.09584,0.00596,0.03031,0.00101,0.24726,68.67928,0.14287,0.10538,0.03004,0.06114
6780306.0,-0.04984,-3.61161,0.09124,0.0054,0.03003,0.00248,0.23534,-2.38489,0.15212,0.10667,0.0299,0.05538
6780311.0,-0.08324,-6.67945,0.09044,0.00452,0.02981,0.00693,0.17098,-12.87111,0.154,0.10732,0.02965,0.02924
6780316.0,-0.27155,-37.66227,0.10855,0.00176,0.03026,0.07374,-0.02539,-39.27473,0.14114,0.10599,0.02952,0.00064
6780321.0,-0.08552,37.20678,0.10625,0.00088,0.03003,0.00731,0.30576,66.22971,0.1576,0.10799,0.02962,0.09349
6780326.0,-0.11135,-5.16691,0.10676,-0.00024,0.02986,0.0124,0.25757,-9.63771,0.1676,0.10948,0.02954,0.06634
6780331.0,-0.15745,-9.22013,0.11183,-0.00181,0.0298,0.02479,0.17181,-17.15129,0.16802,0.11011,0.02928,0.02952
6780336.0,-0.34658,-37.82571,0.1353,-0.00526,0.03067,0.12012,-0.00867,-36.09752,0.15209,0.10892,0.02913,8e-05
6780341.0,-0.51494,-33.67085,0.17326,-0.01035,0.03291,0.26516,-0.16744,-31.75387,0.15362,0.10616,0.02959,0.02804
6780346.0,-0.6646,-29.9333,0.2224,-0.0169,0.03677,0.4417,-0.30679,-27.86841,0.16894,0.10203,0.03096,0.09412
6780351.0,-0.79746,-26.5715,0.2799,-0.0247,0.04238,0.63594,-0.43528,-25.69785,0.19557,0.09665,0.03348,0.18946
6780356.0,-0.9152,-23.54798,0.34343,-0.03361,0.04972,0.83759,-0.6287,-38.68528,0.23889,0.0894,0.0383,0.39527
6780361.0,-0.99777,-16.51417,0.40887,-0.04325,0.05834,0.99555,-0.82198,-38.65496,0.29719,0.08029,0.04606,0.67565
6780366.0,-1.0,-0.44574,0.46798,-0.05282,0.06673,1.0,-0.97904,-31.4134,0.36538,0.06969,0.0566,0.95853
6780371.0,-1.0,0.0,0.52118,-0.06229,0.07485,1.0,-1.0,-4.19129,0.42884,0.059,0.06725,1.0
6780376.0,-1.0,0.0,0.56906,-0.07167,0.08272,1.0,-1.0,0.0,0.48596,0.04841,0.07757,1.0
6780381.0,-1.0,0.0,0.61216,-0.08095,0.09034,1.0,-1.0,0.0,0.53736,0.03792,0.08756,1.0
6780386.0,-0.9854,2.9201,0.64948,-0.08999,0.09745,0.97101,-1.0,0.0,0.58363,0.02754,0.09725,1.0
6780391.0,-0.96617,3.84544,0.68115,-0.09876,0.104,0.93349,-1.0,0.0,0.62526,0.01727,0.10662,1.0
6780396.0,-0.93341,6.55168,0.70638,-0.1071,0.10979,0.87126,-0.99638,0.72362,0.66237,0.00713,0.11563,0.99278
6780401.0,-0.89917,6.84942,0.72566,-0.11502,0.11484,0.8085,-0.9967,-0.06266,0.69581,-0.00291,0.12435,0.9934
6780406.0,-0.86325,7.18435,0.73942,-0.1225,0.11918,0.74519,-0.97974,3.39054,0.7242,-0.01268,0.13246,0.9599
6780411.0,-0.81831,8.98623,0.74731,-0.12946,0.12273,0.66964,-0.95838,4.27171,0.74762,-0.02213,0.1399,0.9185
6780416.0,-0.77596,8.47166,0.75017,-0.13593,0.1256,0.60211,-0.92682,6.31294,0.76554,-0.03118,0.14652,0.85899
6780421.0,-0.728,9.59141,0.74795,-0.14185,0.12778,0.52998,-0.88563,8.23705,0.77755,-0.03972,0.15221,0.78435
6780426.0,-0.68189,9.2214,0.74135,-0.14725,0.12936,0.46498,-0.85321,6.48425,0.78511,-0.04786,0.15717,0.72797
6780431.0,-0.63899,8.58039,0.73111,-0.15217,0.13044,0.40831,-0.8133,7.98285,0.78793,-0.05551,0.16134,0.66145
6780436.0,-0.59066,9.66532,0.71707,-0.15655,0.13102,0.34888,-0.77486,7.68691,0.78663,-0.06271,0.1648,0.60041
6780441.0,-0.54852,8.4294,0.70021,-0.16047,0.13122,0.30087,-0.73124,8.72401,0.78109,-0.06939,0.16754,0.53472
6780446.0,-0.50359,8.98522,0.68055,-0.1639,0.13106,0.2536,-0.68274,9.70157,0.77125,-0.07553,0.16955,0.46613
6780451.0,-0.46229,8.2607,0.65872,-0.16689,0.13062,0.21371,-0.64861,6.82507,0.75899,-0.08126,0.17107,0.4207
6780456.0,-0.42387,7.68257,0.63524,-0.16946,0.12996,0.17967,-0.60651,8.42043,0.74374,-0.08651,0.17206,0.36785
6780461.0,-0.38276,8.22176,0.60999,-0.17159,0.12911,0.14651,-0.56933,7.43574,0.7263,-0.09134,0.17263,0.32414
6780466.0,-0.34801,6.95,0.58379,-0.17335,0.12812,0.12111,-0.52819,8.22727,0.70649,-0.09571,0.17277,0.27899
6780471.0,-0.31214,7.17565,0.55663,-0.17474,0.12703,0.09743,-0.48645,8.34771,0.68449,-0.09961,0.17254,0.23664
6780476.0,-0.2768,7.06673,0.52864,-0.17576,0.12586,0.07662,-0.45503,6.2857,0.66154,-0.10317,0.17205,0.20705
6780481.0,-0.24655,6.05111,0.50044,-0.17647,0.12465,0.06079,-0.41878,7.24869,0.63726,-0.10632,0.17131,0.17538
6780486.0,-0.21363,6.58425,0.47175,-0.17684,0.12342,0.04564,-0.38819,6.11941,0.61236,-0.10914,0.17037,0.15069
6780491.0,-0.18787,5.15205,0.44337,-0.17695,0.12218,0.03529,-0.35544,6.5482,0.58667,-0.11161,0.16927,0.12634
6780496.0,-0.16053,5.46794,0.41508,-0.17679,0.12097,0.02577,-0.32278,6.53234,0.56028,-0.11372,0.16801,0.10419
6780501.0,-0.13409,5.28798,0.38698,-0.17636,0.11977,0.01798,-0.2997,4.6167,0.53422,-0.11558,0.16667,0.08982
6780506.0,-0.11304,4.2083,0.35959,-0.17573,0.11862,0.01278,-0.27196,5.54771,0.50799,-0.11714,0.16524,0.07396
6780511.0,-0.08807,4.99449,0.33244,-0.17485,0.1175,0.00776,-0.24935,4.52302,0.48213,-0.11846,0.16376,0.06217
6780516.0,-0.06953,3.70849,0.30615,-0.1738,0.11644,0.00483,-0.23402,3.06533,0.45732,-0.11962,0.16225,0.05477
6780521.0,-0.0514,3.62597,0.28067,-0.17257,0.11542,0.00264,-0.20842,5.11901,0.43243,-0.12051,0.16071,0.04344
6780526.0,-0.03289,3.70179,0.25589,-0.17118,0.11446,0.00108,-0.19032,3.62009,0.40822,-0.1212,0.15915,0.03622
6780531.0,-0.01903,2.77311,0.23221,-0.16965,0.11354,0.00036,-0.16797,4.47105,0.38419,-0.12167,0.15758,0.02821
6780536.0,0.00024,3.85257,0.20901,-0.16796,0.11269,0.0,-0.14907,3.77975,0.36068,-0.12195,0.15601,0.02222
6780541.0,0.01283,2.51847,0.18939,-0.16615,0.11188,0.00016,-0.13666,2.4827,0.33828,-0.12209,0.15445,0.01867
6780546.0,0.02481,2.39678,0.17293,-0.16424,0.11112,0.00062,-0.11406,4.51862,0.31586,-0.12201,0.15291,0.01301
6780551.0,0.03816,2.66875,0.15946,-0.16221,0.11041,0.00146,-0.1007,2.67275,0.29434,-0.1218,0.15138,0.01014
6780556.0,0.04658,1.68381,0.14817,-0.16013,0.10973,0.00217,-0.08383,3.37405,0.27329,-0.12142,0.14988,0.00703
