timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
5828730.0,-0.55379,-18.82144,0.53119,0.07351,0.33492,0.30668,-0.70745,-29.10806,0.43578,0.08391,0.22887,0.50049
5828735.0,-0.62418,-14.07911,0.54049,0.06653,0.33634,0.3896,-0.8042,-19.34869,0.47262,0.07503,0.23431,0.64673
5828740.0,-0.67263,-9.69015,0.55371,0.05914,0.33833,0.45243,-0.8739,-13.94123,0.51275,0.06554,0.24079,0.76371
5828745.0,-0.70797,-7.06782,0.56913,0.05147,0.34072,0.50122,-0.91064,-7.34725,0.55254,0.05578,0.24772,0.82927
5828750.0,-0.72325,-3.05622,0.58455,0.04372,0.34319,0.52309,-0.92287,-2.44585,0.58957,0.046,0.25463,0.85169
5828755.0,-0.73221,-1.79206,0.59931,0.03596,0.34566,0.53613,-0.92374,-0.17411,0.62299,0.0363,0.2613,0.8533
5828760.0,-0.73299,-0.1551,0.61268,0.02827,0.348,0.53727,-0.89904,4.93987,0.65059,0.02694,0.26726,0.80827
5828765.0,-0.72211,2.17589,0.62362,0.02077,0.35004,0.52144,-0.86449,6.91004,0.67198,0.01803,0.27238,0.74734
5828770.0,-0.70955,2.51262,0.63221,0.01347,0.35176,0.50345,-0.81704,9.49097,0.68649,0.00968,0.27649,0.66755
5828775.0,-0.68678,4.55295,0.63767,0.00647,0.35305,0.47167,-0.75108,13.19201,0.69295,0.00207,0.2794,0.56412
5828780.0,-0.66329,4.6991,0.64023,-0.00023,0.35392,0.43995,-0.69658,10.89932,0.69331,-0.00491,0.28139,0.48522
5828785.0,-0.63952,4.75256,0.64016,-0.00663,0.35438,0.40899,-0.63052,13.21219,0.68703,-0.01117,0.28241,0.39755
5828790.0,-0.60973,5.95917,0.63712,-0.01266,0.35441,0.37177,-0.56678,12.74736,0.67501,-0.01673,0.28261,0.32124
5828795.0,-0.58257,5.43032,0.63166,-0.01836,0.35404,0.33939,-0.49698,13.95996,0.6572,-0.02153,0.28205,0.24699
5828800.0,-0.55235,6.04506,0.62373,-0.0237,0.3533,0.30509,-0.4229,14.81666,0.63377,-0.02554,0.2808,0.17884
5828805.0,-0.52123,6.22416,0.61348,-0.02867,0.35219,0.27168,-0.35992,12.59521,0.60639,-0.02889,0.27909,0.12954
5828810.0,-0.49261,5.72275,0.6014,-0.03331,0.35078,0.24267,-0.29117,13.75071,0.57487,-0.03151,0.27698,0.08478
5828815.0,-0.45898,6.72778,0.58715,-0.03757,0.34905,0.21066,-0.22525,13.18293,0.53991,-0.03345,0.27457,0.05074
5828820.0,-0.43073,5.64981,0.57151,-0.0415,0.34707,0.18553,-0.1686,11.32989,0.50278,-0.0348,0.27201,0.02843
5828825.0,-0.40294,5.55825,0.55465,-0.04511,0.34488,0.16236,-0.10224,13.27322,0.46272,-0.03547,0.26933,0.01045
5828830.0,-0.37302,5.98248,0.53649,-0.04839,0.34249,0.13915,-0.04582,11.2842,0.42103,-0.03558,0.26664,0.0021
5828835.0,-0.34818,4.96815,0.51766,-0.05139,0.33994,0.12123,0.0125,11.66388,0.38018,-0.0351,0.264,0.00016
5828840.0,-0.31766,6.10434,0.49766,-0.05405,0.33724,0.10091,0.06978,11.45485,0.34914,-0.03405,0.26146,0.00487
5828845.0,-0.29343,4.84662,0.47724,-0.05645,0.33443,0.0861,0.11569,9.1833,0.32579,-0.03255,0.25907,0.01338
5828850.0,-0.27154,4.37819,0.45667,-0.0586,0.33154,0.07373,0.16677,10.21476,0.30989,-0.03056,0.25687,0.02781
5828855.0,-0.24663,4.98067,0.43566,-0.06048,0.32857,0.06083,0.21129,8.90566,0.30003,-0.02814,0.25487,0.04465
5828860.0,-0.22748,3.83001,0.41485,-0.06215,0.32556,0.05175,0.25701,9.14328,0.29573,-0.02529,0.25312,0.06605
5828865.0,-0.20433,4.63094,0.39379,-0.06357,0.3225,0.04175,0.30879,10.35606,0.29704,-0.02195,0.25168,0.09535
5828870.0,-0.18458,3.94912,0.37287,-0.06478,0.31942,0.03407,0.33952,6.14591,0.30128,-0.01833,0.25045,0.11527
