timestamp,normalized_raw,rate_raw,envelope_raw,mean_raw,variance_raw,energy_raw,normalized_lms,rate_lms,envelope_lms,mean_lms,variance_lms,energy_lms
6850961.0,-0.00276,-1.34802,0.00424,-0.00047,2e-05,1e-05,0.00621,-0.31846,0.01031,-0.00275,0.00014,4e-05
6850966.0,0.00943,2.43745,0.00476,-0.00038,2e-05,9e-05,0.01456,1.67054,0.01074,-0.00258,0.00014,0.00021
6850971.0,0.00613,-0.65977,0.00489,-0.00031,2e-05,4e-05,0.00088,-2.73705,0.00975,-0.00254,0.00014,0.0
6850976.0,0.00116,-0.99436,0.00452,-0.0003,2e-05,0.0,0.0037,0.56479,0.00914,-0.00248,0.00014,1e-05
6850981.0,0.00482,0.73278,0.00455,-0.00024,2e-05,2e-05,0.00225,-0.29107,0.00846,-0.00243,0.00014,1e-05
6850986.0,-0.00305,-1.57577,0.0044,-0.00027,2e-05,1e-05,-0.00062,-0.57283,0.00767,-0.00241,0.00014,0.0
6850991.0,0.00816,2.24349,0.00478,-0.00019,2e-05,7e-05,0.00663,1.44986,0.00757,-0.00232,0.00014,4e-05
6850996.0,0.00396,-0.8396,0.0047,-0.00015,2e-05,2e-05,-0.00652,-2.63034,0.00746,-0.00237,0.00014,4e-05
6851001.0,0.00225,-0.34381,0.00445,-0.00012,2e-05,1e-05,0.00265,1.83474,0.00698,-0.00232,0.00013,1e-05
6851006.0,0.00477,0.50489,0.00448,-7e-05,2e-05,2e-05,-0.00211,-0.95244,0.00649,-0.00231,0.00013,0.0
6851011.0,-0.00212,-1.37842,0.00425,-9e-05,2e-05,0.0,-0.00266,-0.1096,0.00611,-0.00232,0.00013,1e-05
6851016.0,0.00799,2.02208,0.00462,-1e-05,2e-05,6e-05,0.00455,1.44116,0.00595,-0.00225,0.00013,2e-05
6851021.0,0.00175,-1.24745,0.00433,0.0,2e-05,0.0,-0.01211,-3.33131,0.00657,-0.00235,0.00013,0.00015
6851026.0,-0.00076,-0.50273,0.00398,-0.0,2e-05,0.0,-0.00572,1.27807,0.00648,-0.00238,0.00013,3e-05
6851031.0,0.00107,0.36575,0.00369,1e-05,2e-05,0.0,-0.01142,-1.14008,0.00698,-0.00247,0.00013,0.00013
